Package Name                                                                                           | Version          | ID  | Bundle Name
org.jfree.ui                                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
org.jfree.util                                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
org.jfree                                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
org.jledit.command.editor                                                                              | 0.2.1            | 22  | org.jledit.core
org.jledit.command.file                                                                                | 0.2.1            | 22  | org.jledit.core
org.jledit.command.undo                                                                                | 0.2.1            | 22  | org.jledit.core
org.jledit.command                                                                                     | 0.2.1            | 22  | org.jledit.core
org.jledit.jline                                                                                       | 0.2.1            | 22  | org.jledit.core
org.jledit.terminal                                                                                    | 0.2.1            | 22  | org.jledit.core
org.jledit.theme                                                                                       | 0.2.1            | 22  | org.jledit.core
org.jledit                                                                                             | 0.2.1            | 22  | org.jledit.core
org.json                                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
org.jvnet.hk2.annotations                                                                              | 2.4.0            | 144 | org.glassfish.hk2.api
org.jvnet.hk2.component                                                                                | 2.4.0            | 146 | org.glassfish.hk2.utils
org.jvnet.hk2.external.generator                                                                       | 2.4.0            | 145 | org.glassfish.hk2.locator
org.jvnet.hk2.external.runtime                                                                         | 2.4.0            | 145 | org.glassfish.hk2.locator
org.jvnet.mimepull                                                                                     | 1.9.6            | 143 | org.jvnet.mimepull
org.jvnet.tiger_types                                                                                  | 2.4.0            | 146 | org.glassfish.hk2.utils
org.knopflerfish.service.log                                                                           | 1.1.0            | 3   | org.ops4j.pax.logging.pax-logging-api
org.mozilla.intl.chardet                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
org.objectweb.asm.commons                                                                              | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.commons                                                                              | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm.signature                                                                            | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.signature                                                                            | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm.tree.analysis                                                                        | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.tree.analysis                                                                        | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm.tree                                                                                 | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.tree                                                                                 | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm.util                                                                                 | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.util                                                                                 | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm.xml                                                                                  | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm.xml                                                                                  | 5.0.3            | 8   | org.objectweb.asm.all
org.objectweb.asm                                                                                      | 5.0.2            | 119 | org.objectweb.asm.all
org.objectweb.asm                                                                                      | 5.0.3            | 8   | org.objectweb.asm.all
org.omg.CORBA.DynAnyPackage                                                                            | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA.ORBPackage                                                                               | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA.TypeCodePackage                                                                          | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA.portable                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA                                                                                          | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA_2_3.portable                                                                             | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CORBA_2_3                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CosNaming.NamingContextExtPackage                                                              | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CosNaming.NamingContextPackage                                                                 | 0.0.0            | 0   | org.apache.felix.framework
org.omg.CosNaming                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.omg.Dynamic                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
org.omg.DynamicAny.DynAnyFactoryPackage                                                                | 0.0.0            | 0   | org.apache.felix.framework
org.omg.DynamicAny.DynAnyPackage                                                                       | 0.0.0            | 0   | org.apache.felix.framework
org.omg.DynamicAny                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
org.omg.IOP.CodecFactoryPackage                                                                        | 0.0.0            | 0   | org.apache.felix.framework
org.omg.IOP.CodecPackage                                                                               | 0.0.0            | 0   | org.apache.felix.framework
org.omg.IOP                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
org.omg.Messaging                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableInterceptor.ORBInitInfoPackage                                                         | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableInterceptor                                                                            | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer.CurrentPackage                                                                  | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer.POAManagerPackage                                                               | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer.POAPackage                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer.ServantLocatorPackage                                                           | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer.portable                                                                        | 0.0.0            | 0   | org.apache.felix.framework
org.omg.PortableServer                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
org.omg.SendingContext                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
org.omg.stub.java.rmi                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
org.omg.stub.javax.management.remote.rmi                                                               | 0.0.0            | 0   | org.apache.felix.framework
org.ops4j.lang                                                                                         | 1.4.0            | 121 | org.ops4j.base.lang
org.ops4j.pax.logging.avalon                                                                           | 1.8.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.ops4j.pax.logging.slf4j                                                                            | 1.8.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.ops4j.pax.logging.spi                                                                              | 1.8.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.ops4j.pax.logging                                                                                  | 1.8.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.ops4j.pax.swissbox.core                                                                            | 1.7.0            | 122 | org.ops4j.pax.swissbox.core
org.ops4j.pax.url.mvn                                                                                  | 2.3.0            | 1   | org.ops4j.pax.url.mvn
org.ops4j.pax.url.wrap                                                                                 | 2.3.0            | 2   | org.ops4j.pax.url.wrap
org.ops4j.pax.web.service.spi.model                                                                    | 3.1.4            | 127 | org.ops4j.pax.web.pax-web-spi
org.ops4j.pax.web.service.spi.util                                                                     | 3.1.4            | 127 | org.ops4j.pax.web.pax-web-spi
org.ops4j.pax.web.service.spi                                                                          | 3.1.4            | 127 | org.ops4j.pax.web.pax-web-spi
org.ops4j.pax.web.service                                                                              | 3.1.4            | 126 | org.ops4j.pax.web.pax-web-api
org.ops4j.pax.web.utils                                                                                | 3.1.4            | 126 | org.ops4j.pax.web.pax-web-api
org.osgi.framework.hooks.bundle                                                                        | 1.1.0            | 0   | org.apache.felix.framework
org.osgi.framework.hooks.resolver                                                                      | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.framework.hooks.service                                                                       | 1.1.0            | 0   | org.apache.felix.framework
org.osgi.framework.hooks.weaving                                                                       | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.framework.launch                                                                              | 1.1.0            | 0   | org.apache.felix.framework
org.osgi.framework.namespace                                                                           | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.framework.startlevel                                                                          | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.framework.wiring                                                                              | 1.1.0            | 0   | org.apache.felix.framework
org.osgi.framework                                                                                     | 1.7.0            | 0   | org.apache.felix.framework
org.osgi.resource                                                                                      | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.service.blueprint.container                                                                   | 1.0.1            | 12  | org.apache.aries.blueprint.api
org.osgi.service.blueprint.reflect                                                                     | 1.0.1            | 12  | org.apache.aries.blueprint.api
org.osgi.service.blueprint                                                                             | 1.0.0            | 15  | org.apache.aries.blueprint.core
org.osgi.service.cm                                                                                    | 1.5.0            | 6   | org.apache.felix.configadmin
org.osgi.service.component                                                                             | 1.2.1            | 134 | org.apache.felix.scr
org.osgi.service.http                                                                                  | 1.2.0            | 128 | org.ops4j.pax.web.pax-web-runtime
org.osgi.service.log                                                                                   | 1.3.0            | 3   | org.ops4j.pax.logging.pax-logging-api
org.osgi.service.metatype                                                                              | 1.2.0            | 133 | org.apache.felix.metatype
org.osgi.service.packageadmin                                                                          | 1.2.0            | 0   | org.apache.felix.framework
org.osgi.service.startlevel                                                                            | 1.1.0            | 0   | org.apache.felix.framework
org.osgi.service.url                                                                                   | 1.0.0            | 0   | org.apache.felix.framework
org.osgi.util.tracker                                                                                  | 1.5.1            | 0   | org.apache.felix.framework
org.puremvc.java.multicore.core.controller                                                             | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.core.model                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.core.view                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.interfaces                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.patterns.command                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.patterns.facade                                                             | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.patterns.mediator                                                           | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.patterns.observer                                                           | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc.java.multicore.patterns.proxy                                                              | 3.6.0            | 47  | org.cytoscape.third-party
org.puremvc                                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.slf4j.helpers                                                                                      | 1.4.3            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.helpers                                                                                      | 1.5.11           | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.helpers                                                                                      | 1.6.6            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.helpers                                                                                      | 1.7.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.helpers                                                                                      | 1.7.7            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.spi                                                                                          | 1.4.3            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.spi                                                                                          | 1.5.11           | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.spi                                                                                          | 1.6.6            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.spi                                                                                          | 1.7.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j.spi                                                                                          | 1.7.7            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j                                                                                              | 1.4.3            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j                                                                                              | 1.5.11           | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j                                                                                              | 1.6.6            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j                                                                                              | 1.7.1            | 3   | org.ops4j.pax.logging.pax-logging-api
org.slf4j                                                                                              | 1.7.7            | 3   | org.ops4j.pax.logging.pax-logging-api
org.w3c.cvs                                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.dom.bootstrap                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.css                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.events                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.html                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.ls                                                                                         | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.ranges                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.stylesheets                                                                                | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.traversal                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.views                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom.xpath                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.dom                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
org.w3c.jigadm.editors                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigadm.events                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigadm.gui                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigadm                                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.acl                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.admin                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.auth                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.ccpp                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.config                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.daemon                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.filters                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.forms                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.frames                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.html                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.http.mux                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.http.socket                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.http                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.https.socket                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.https                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.indexer                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.pagecompile                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.pics                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.proxy                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.resources                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.servlet                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.ssi.commands                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.ssi.jdbc                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.ssi.servlets                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.ssi                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.status                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.tests                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.tutorials                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.webdav                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.webdavs                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw.zip                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.jigsaw                                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.codec                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.crypt                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.forms                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.jdbc                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.jpeg                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.log                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.offline.browse                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.offline.command                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.event                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.indexer                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.serialization.xml                                                              | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.serialization                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.store                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources.upgrade                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.resources                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.sexpr                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.sorter                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.timers                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.tools.widgets                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.util                                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.http                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.mime                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.mux.handlers                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.mux.tests                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.mux                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.auth                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.cache.push                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.cache                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.cookies                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.icp                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.micp                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http.proxy                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.http                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.protocol.webdav                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.webdav.xml                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
org.w3c.www.webdav                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
org.xml.sax.ext                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
org.xml.sax.helpers                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
org.xml.sax                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
psidev.psi.mi.tab.client.batch                                                                         | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.client.batch                                                                         | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.client.gui.dnd                                                                       | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.client.gui.dnd                                                                       | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.client.gui                                                                           | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.client.gui                                                                           | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.converter.tab2xml                                                                    | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.converter.tab2xml                                                                    | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.converter.txt2tab.behaviour                                                          | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.converter.txt2tab.behaviour                                                          | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.converter.txt2tab                                                                    | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.converter.txt2tab                                                                    | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.converter.xml2tab                                                                    | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.converter.xml2tab                                                                    | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.converter                                                                            | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.converter                                                                            | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.directoryProcessor                                                                   | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.directoryProcessor                                                                   | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.expansion                                                                            | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.expansion                                                                            | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.filter                                                                               | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.filter                                                                               | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.internal                                                                             | 0.0.0            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.internal                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.mock                                                                                 | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.mock                                                                                 | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.model.builder                                                                        | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.model.builder                                                                        | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.model                                                                                | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.model                                                                                | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.processor                                                                            | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.processor                                                                            | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab.utils                                                                                | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab.utils                                                                                | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.tab                                                                                      | 1.7.9            | 47  | org.cytoscape.third-party
psidev.psi.mi.tab                                                                                      | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.converter.config                                                                     | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.converter.config                                                                     | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.converter.impl253                                                                    | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.converter.impl253                                                                    | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.converter.impl254                                                                    | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.converter.impl254                                                                    | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.converter                                                                            | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.converter                                                                            | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.dao.inMemory                                                                         | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.dao.inMemory                                                                         | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.dao.lazy                                                                             | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.dao.lazy                                                                             | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.dao                                                                                  | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.dao                                                                                  | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.internal                                                                             | 0.0.0            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.internal                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.io.impl                                                                              | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.io.impl                                                                              | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.io                                                                                   | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.io                                                                                   | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.model                                                                                | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.model                                                                                | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.stylesheets                                                                          | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.stylesheets                                                                          | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.tutorial                                                                             | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.tutorial                                                                             | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.util                                                                                 | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.util                                                                                 | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.xmlindex.impl                                                                        | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.xmlindex.impl                                                                        | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml.xmlindex                                                                             | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml.xmlindex                                                                             | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.mi.xml253.jaxb                                                                              | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml254.jaxb                                                                              | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml                                                                                      | 1.7.10           | 47  | org.cytoscape.third-party
psidev.psi.mi.xml                                                                                      | 1.7.9            | 50  | uk.ac.ebi.enfin.mi.cluster
psidev.psi.tools.xxindex.index                                                                         | 0.11.0           | 47  | org.cytoscape.third-party
psidev.psi.tools.xxindex                                                                               | 0.11.0           | 47  | org.cytoscape.third-party
schemaorg_apache_xmlbeans.attribute.http_3A_2F_2Fwww_2Ew3_2Eorg_2FXML_2F1998_2Fnamespace               | 2.4.0            | 48  | org.apache.servicemix.bundles.xmlbeans
schemaorg_apache_xmlbeans.attributegroup.http_3A_2F_2Fwww_2Ew3_2Eorg_2F2001_2FXMLSchema                | 2.4.0            | 48  | org.apache.servicemix.bundles.xmlbeans
schemaorg_apache_xmlbeans.attributegroup.http_3A_2F_2Fwww_2Ew3_2Eorg_2FXML_2F1998_2Fnamespace          | 2.4.0            | 48  | org.apache.servicemix.bundles.xmlbeans
